"id","label","text"
"0fe2c982-1d82-426c-a515-116961f0b314",0,"""I don't wish the death penalty on you,"" said Wayne Jones, whose 65-year-old mother Celestine Chaney was gunned down. """
"87f82e44-6d40-49b4-8c5f-ce0f30d00b04",0,"Thirteen relatives of victims spoke during the hearing including Simone Crawley, who called Gendron, 19, a ""cowardly racist."""
"4e5dda0d-f378-4d6e-be31-46906c18d6c7",0,"Crawley, whose 86-year-old grandmother Ruth Whitfield was killed, said Gendron made his victims immortal instead of gaining support for his hateful cause."
"6deb460d-427c-412f-878f-9e32760ea9c5",0,"""We hope that knowing he will never be free again will offer some small bit of comfort to those he has hurt so much,"" Parker said."
"00eeea10-aa86-41fe-ba51-bc740991edd2",0,"The U.S. Justice Department has not disclosed what punishment it would seek if Gendron is convicted."
"1ad872df-c74a-4092-ad2c-12f17644efef",0,"""We as a people are unbreakable,"" Crawley said."
"4df92b42-f016-4279-8473-c1633f371903",0,"Gendron was 18 at the time of the attack."
"ddc590de-1cbc-4acb-863e-72e9d5f13e5e",0,"Prosecutors have said the gunman targeted a Tops Friendly Markets supermarket in a Black neighborhood of Buffalo, about 200 miles (320 km) from his home in Conklin, New York, intending to kill as many Black people as he could with an assault weapon."
"df44a22a-32b0-4c18-8502-85255f09d0e0",0,"""I am very sorry for all of the pain I forced all of the victims and their families to suffer through,"" said Gendron, who was standing and looking downward while speaking. """
"543089d2-a4d5-43d7-90c3-a40db11faf38",0,"The hearing was halted briefly after an unidentified man lunged at Gendron, who was sitting at a table in the courtroom with his attorneys as a woman named Barbara Massey Mapps made an emotional statement."
"405c2211-270e-4e88-8044-eae1496f9195",1,"It’s baked into Keon’s choice of an all-white senior leadership team, the snickers on stage at his racist antics, and the spectacle of Keon saying he is directing an “interdisciplinary” Inclusion, Diversity, and Equity team “to understand and address issues of importance to the Asian Pacific Islander community at PNW.”"
"10ce7240-9b08-41c7-b5b1-0a8686920ce5",0,"As linguistics professor John McWhorter points out in a New York Times opinion piece, Rooney’s scenes make the film “unwatchable in spots today” yet McWhorter still advocates against “mobbish attempts” to get Keon fired."
"e151815e-beaf-4433-bb24-0f09545ef5e9",0,"A far better understanding of cancel culture is articulated by the poet and communications strategist Camonghne Felix, who, when speaking about pop stars facing criticism, recognizes that “cancellation isn’t personal but a way for marginalized communities to publicly assert their value systems through pop culture.”"
"48571d28-f1f7-489a-8d88-11b99436ca30",1,"Those who think Chancellor Keon is a victim of so-called “cancel culture” and call for more “tolerance” also don’t get the idea that “cancel culture” is mostly a term adopted by the right to protect racist and hateful views that were until recently normalized."
"fe54a1b2-c592-4b2b-84c6-c8f2b10b7350",1,"An institution whose leaders think that racist mockery is acceptable should not be in charge of educating young minds."
"1d1da1e8-f689-4590-ae26-64c20c9934ac",1,"After the Trustees issued a toothless “letter of formal reprimand,” the chair of the faculty senate wrote an open letter saying that “[Keon’s] mere presence is an affront to the Asian community” and students have circulated petitions calling for Keon’s resignation."
"2c5f8326-8c13-495e-bab7-958eb751fc10",1,"It’s that devaluing that allows the perpetration of hateful speech and violence."
"a687c7a3-4eb9-491a-937b-5b8ceea7ae60",1,"When you ridicule a race of people you dehumanize and devalue their worth as individuals."
"b6ff6dd1-a609-4007-8c8d-e0e797d3dc60",1,"Institutionalized racism."
"7be9a97d-7cfd-4f1b-a9b7-af2d25cfc74d",1,"His confidence in his sense of humor is the same confidence Donald Trump displayed when he called COVID-19 the “kung-flu” and mocked the accent of Asian world leaders."
"5c9965fc-a1b1-4547-93e0-55d64741ec35",1,"This coincided with a rise in online anti-Asian hatred."
"74ee5dda-d4a8-4a47-b1c6-b6edc5e318de",1,"It was a moment where Keon stood at the apex of his white male power as the chancellor of a major university speaking at commencement."
"63a3b511-5b73-4540-ab97-d8f1e1345852",0,"They overwhelmingly voted no-confidence in Keon’s leadership, as did the faculty senate, and the PNW chapter of the American University Association of University Professors called for his resignation."
"ce974159-f749-47c7-8292-1e1bc8f3914a",1,"Let’s cancel institutional racism."
"fc25adc7-be7b-4418-9b14-f1b75d647d99",0,"A recent review of TikTok found the widespread use of racist “Asian sounds” with users saying “Asian sounding words by speaking gibberish” and using sounds like this to portray “people of Asian descent as irrational or overly emotional, reducing an entire racial group to a mere caricature.”"
"7063823b-6916-4f93-8ce7-d4571d4859c6",0,"As one conservative commentator put it: “We don’t object to ‘cancel culture,’ we object to the cancellation of certain acts, ideas and sensibilities that were recently uncontroversial.”"
"c2b0e6ce-9de4-4bfc-a414-5ee04891cd4c",1,"Notice how Keon lumped his mockery into “Asian”—thus revealing his view that all people from an incredible diversity of races, cultures, and countries can all be conflated into one stereotype."
"58301e8d-808e-474b-8e51-b0727cca17e6",1,"As most of us know, anti-Asian hate and anti-Asian crimes skyrocketed during the Trump years, including multiple incidents of elderly Asians being beaten and even killed, as well as the Atlanta mass murders of Asian women."
"32754148-0b21-4554-b0e3-1ed613b0b926",1,"The Purdue Northwest faculty and staff get it."
"897c5f1d-1f5b-4271-b9c3-a0c22f403f3a",1,"By associating cancel culture with mob behavior, or dictatorial attempts at thought control, critics of cancel culture use lofty ideals like “freedom of speech” to conceal and distract from the promotion of hatred—that historically has resulted in actual mob violence like lynchings."
"fb365eab-0a9b-4cbb-b00a-5d176e058c59",1,"This wasn’t a moment of anger where Keon called someone a racist or sexist name because he’d lost his temper or felt threatened."
"224e9806-a0e3-476a-820d-9e3ed8eaf295",1,"The ridicule is key here."
"209e6b81-fe6a-44ce-b196-8876836e5b88",1,"Keon’s decision to unleash a racist trope at a moment of celebration for students and their families—including Asian students and their families—makes it plain that he is unfit to lead an educational institution, and the milquetoast response of the PNW Board of Trustees makes it plain that they don’t get it."
"7827d620-ca5d-4b72-96ee-4bcc9f6c74a3",1,"It doesn’t take a team—interdisciplinary or otherwise—to understand that ridiculing any non-English language as gibberish is racist."
"c194febd-024e-4236-b885-95bf8d8f2c8a",0,"He was relaxed and confident enough to engage in some unplanned improvisation, sharing with the world what he finds funny."
"0cd731ef-9e94-4b7e-b6b6-6ee339976cba",1,"And this didn’t stop with the Trump era."
"2b0e2557-6619-4ab1-95c0-e8cc6da09a1c",1,"And Keon’s pretend Asian language is the latest incarnation of the racist trope that drew roars of laughter in the classic 1961 movie Breakfast at Tiffany’s—where Mickey Rooney (in yellow-face complete with fake buck-teeth) gives a racist performance for the ages."
"16fe2800-15ca-4b1b-9bf1-4278a12121ad",1,"This sleight of hand allows them to deflect attention from the baked-in racism and prejudice in our history and institutions to the new straw man target of “cancel culture.”"
"6a844e32-274c-4947-acf2-2a58de6c6235",0,"What accounts for this disconnect between the PNW’s leadership—Chancellor Keon and the Trustees—and the university community?"
"ea6351be-e54b-42a4-8e5c-458281b3e8f7",0,"What’s needed at PNW is new leadership—both at the chancellor level as well as at the Board of Trustees level."
"ff0f4dc2-eebf-4fb1-b970-9d1e639547fb",1,"Purdue University Northwest Chancellor Thomas Keon’s racist mockery of Asian language at the university’s commencement ceremony can’t be whitewashed by an apology and rhetoric about “cancel culture.”"
"4cc7f63f-cb80-42fc-91a2-0b678826f84e",1,"Quite the opposite."
"507b0b91-8eff-416a-9deb-7db30fdd28d1",0,"A planned rework of Ireland’s Social, Personal, and Health Education (SPHE) curriculum that aimed to teach children that “gender identity” was on a “spectrum” has reportedly been abandoned by the government, a report on Tuesday has claimed."
"ac8f14aa-4bc1-425b-8ebf-2dbf96bc35cf",1,"The editor of conservative news publication Gript Media, John McGuirk, has warned that some teachers may still be able to teach their pupils that gender is a “spectrum” under the coming curriculum rework."
"bf9c53e8-02b5-4d96-9150-f5fb89803685",0,"“This new wording, I would worry, does leave it up to teachers a little too much,” McGuirk wrote in an article examining the government U-turn. “"
"01639050-8d16-4c07-a743-1a04b86aeb46",0,"The plan to teach children that gender resides on a “spectrum” has been abandoned, a report on Sunday has claimed."
"3fd71a28-0310-435b-a16b-93d012ded65d",0,"However, while some are celebrating the changes as a victory, others have expressed doubt as to how meaningful the changes really are."
"022f9172-b001-4b2f-b914-225b7d25aa5e",1,"This could partly be down to the implosion of the UK’s Gender Identity Development Service at Tavistock, with the government announcing last year that it would be shuttering the clinic after a report deemed it as being unsafe for the children it was treating."
"6a2435ff-0705-41ca-9d77-ab8d017bc6a9",0,"The original “learning outcome” for this course was to help children “appreciate that sexual orientation, gender identity and gender expression are core parts of human identity and that each is experienced along a spectrum”."
"4a2a4e70-1817-4b64-8cba-19818792d525",1,"It comes at a time when transgenderism both in Ireland and Europe has encountered increasing resistance from parents, politicians and society as a whole, with recent revelations surrounding Britain’s infamous Tavistock child gender identity clinic seemingly prompting a backlash against the ideology."
"4ab24805-47bd-41a2-b2e3-48caf21f346b",1,"The UK government has also been forced to backtrack on allowing male inmates who identify as “transwomen” to be housed in female prisons, with the country implementing a near-complete ban on the practice for violent offenders from Monday."
"36c30413-e36f-4896-bafc-6eb106c28de4",0,"Nevertheless, the revelations that the Irish school system will not adopt the mandatory teaching of the “gender spectrum” does seem to mark somewhat of a shift in the social acceptance of transgenderism, with the level of scrutiny the ideology is facing across Europe appearing to be on the increase."
"8e88775d-6aaa-4005-968d-a03ab2c952af",1,"According to a report by the Sunday Times, the initial re-work of the SPHE syllabus was aimed to include a number of claims about an individual’s “so-called” gender identity, including that such an identity is not binary."
"5162b5ad-cdf3-41cc-9b67-fbd6acbaaddd",0,"A number of parents who were greatly concerned by the proposed changes appear to be celebrating the government reversal, with one mother telling The Times that she is pleased that the idea of gender being a spectrum will not be taught."
"6c08c90f-7b91-4dd1-8e12-ee8548e4ce72",0,"Sarah Holmes, a parent from County Wicklow, said that there was a danger that the curriculum as proposed could have caused “widespread confusion” for children and that the gender ideology adopted by the government has been “taken on in schools without any debate and without parental knowledge”."
"ce262f52-13b6-4ca8-b337-d14ae17c75cb",0,"There certainly does not seem to be an active prohibition on teachers telling students that their gender is a choice – all that is happening is that teaching this will no longer be a requirement of the curriculum.”"
"cd61fe91-0a2b-48c5-becc-953e2782cc8b",0,"Instead, pupils in Ireland are to be taught that there are a number of “factors and influences” that shape an individual’s identity, including “family, peers, culture, gender identity, sexual orientation, race/ethnic background, disabilities, religious beliefs/world view”."
"870058dc-2626-4043-855f-b657069a3818",0,"Such a suggestion, however, is said to have received significant backlash from parents, and therefore Ireland’s National Council for Curriculum and Assessment has now reportedly decided to drop the changes."
"c33f3a14-0982-4d29-bb6e-69faa346ec31",1,"The only logically consistent conclusion is that these activists view the self-serving wants of surrogate parents as a more compelling interest than a child’s very life."
"09dd1c7f-75e2-479f-aaac-f399c2b3c53a",1,"She’s not the only one pushing the talking point, either.)"
"a5275443-daf1-4500-95e5-11f80ce3e7ac",1,"The delusional leftists arguing that adoption is more “traumatic” than abortion aren’t making a convincing argument for their brutal baby death cult, but they are making a great point against the rise of surrogacy as a means for clients such as gay and “transgender” males to achieve their personal parenting fantasies."
"73113bdc-c953-4097-973d-e5c0f408ed3e",0,"Surrogacy has … created an avenue to biological parenthood for thousands … who can’t conceive or carry children on their own, such as same-sex couples and single men,” the paper cheered in another article."
"95a73dbc-90eb-4b30-afd0-29c6508863ea",1,"Some women also seek surrogates as a solution to infertility or to avoid the physical inconvenience of pregnancy, but its ascent as a cause célèbre for the LGBT lobby solidified its place as a pet issue on the left.)"
"8e06afb4-b219-4604-ab13-8bf02dfd8978",0,"Fertility equality activists are asking, at a minimum, for insurance companies to cover reproductive procedures like sperm retrieval, egg donation and embryo creation for all prospective parents, including gay couples who use surrogates,” the Times said. “"
"68eb6d3a-8282-4f07-99d0-f50ccaf92268",1,"Mothers experience natural physical and emotional bonding with their unborn children, and abortion doesn’t erase that."
"2cd125e8-b260-4658-aa59-2e9c5eec138d",0,"“While pregnant, [mothers] will undergo the bonding with a child that happens by biological design as an embryo develops into a living, breathing, conscious human,” Spiers wrote. “"
"94fb825e-fda3-4667-9d1c-68f620367e91",1,"Media celebrate gay men like Andy Cohen and Anderson Cooper “having” babies via surrogate as totally normal."
"245c79b5-7b57-4fae-aa18-9f54f20c39d0",1,"So-called “reproductive justice” advocates demand that insurance companies pay surrogacy fees for men."
"51d2d502-8433-4ff9-959f-654aba973aea",1,"But every point that Spiers made about separating a child from his mother applies to surrogacy too; except in this case, instead of being a preferable alternative to the child’s death, would-be parents choose to sponsor a pregnancy with the end goal of ripping the baby from his mother, all so they can exercise their personal “right” to raise a child."
"d738aea7-cadc-493c-80cd-ebbb194c689e",0,"And then that child will be taken away.”"
"07f683dc-b0c3-41ab-993f-af51fea20010",1,"As much as our society tries, we cannot cleanly separate the physical from the metaphysical during reproduction."
"3a3aeda3-2d90-4fbe-a216-a85b4b713144",1,"The mother is hardly the only participant whom surrogacy punishes, of course."
"f5dea5d9-ee54-48ee-b949-9b8b7593a207",1,"Just look at some of the arguments that Elizabeth Spiers, who was adopted as an infant, advanced in a 2021 New York Times essay about “the trauma [adoption] can inflict” and why abortion is a better solution all around. ("
"c2be1783-516c-42c2-863e-e2a5af7f8389",1,"Setting aside the ignorant, medically disproven assumption that an unborn child is just a “lump of cells,” and the reality-challenged claim that killing her child should be less traumatic for a mother than putting him up for adoption, Spiers makes an accurate observation that handing your newborn baby over to a stranger is no light thing."
"6630f668-9dac-4ab5-8af5-0257fdd53974",1,"Meanwhile, that trauma is just as present for babies who are conceived for the express purpose of being taken from their mothers and handed to strangers."
"8494a39b-db9d-4473-a19a-61660987131c",1,"There’s a huge difference between giving a child a new family because he needs it, and deliberately creating a motherless child to meet your own wants."
"47e55bed-e746-4fd2-b49b-613f2d57eaf6",0,"When their first caretaker is not the biological mother, they register the difference and the stress of it has lasting effects.”"
"c654229c-1da6-4596-a9f1-ba7abec3b7af",1,"Again, while the challenges of adoption for children are real, those imperfections don’t justify the alternative of killing them."
"a6a866bc-a041-4121-9090-bcf2cf990d2e",1,"If leftists really thought adoption was so traumatic for children that its imperfections justified killing them in utero instead, they wouldn’t be so giddy at the idea of surrogacy."
"92ac35a4-b58f-448f-98d7-a45ee928463e",1,"It’s just that, instead of having the chance to grow up in a loving family, the child’s lifeless body is discarded into a bucket of medical waste."
"e5259da4-67a5-492f-8d0e-02db25564169",1,"The Guardian ran a sympathetic feature in October on two men who “have become figureheads in the battle for fertility rights for all gay men” and the “battleground” of “gay parenthood through surrogacy.”"
"e55c1cd9-06d9-4fdc-a0d1-3805299b732c",0,"Spiers continues: “Adoption is often just as traumatic as the right thinks abortion is, if not more so, as a woman has to relinquish not a lump of cells but a fully formed baby she has lived with for nine months.”"
"23712b7b-cae4-4b49-bf91-e9b2da1819ae",1,"The New York Times didn’t bother to veil its endorsement in a piece titled “The Fight for Fertility Equality” in 2020. “"
"9a9fca8d-e56b-4388-bd3c-2282fed220d6",0,"Spiers continues: “Researchers have a term for what children who are adopted, even as infants, may suffer from later in life: relinquishment trauma."
"e7c0c66b-2627-48b0-9348-7275d91da26a",1,"While it’s an easy rebuttal to point out that the real challenges of separating a child from her mother in the adoption process are preferable to taking the child’s life, those challenges do present compelling problems with the growing practice of elective surrogacy, which is often touted as a means for men who are not married to women to obtain babies. ("
"cf824762-11f2-4088-aeed-9d3a69297fe4",0,"It’s one of the reasons many women experience abortion regret."
"fa87ffff-3e27-4b68-b4b8-e158b70b227e",1,"Just as the sacred act of sex can never be perfectly divorced from its consequences, a pregnant mother’s relationship with her child is not easily reduced to womb rental."
"75556db6-ed7d-4876-b75a-11a0778201a1",1,"Several congressional Democrats have introduced bills legitimizing the idea of a universal “right” to reproductive technologies including surrogacy, including for men who present themselves as women or gay men, who cannot reproduce without a woman."
"f54e014b-180b-44a4-98f2-9991026ddd5c",0,"Thanks in part to the rise of surrogacy, “Queer couples are now able to pursue their dreams of starting a family,” Insider rejoiced."
"749d0049-1ae3-4b03-98e1-ac4be793b55e",0,"The premise is that babies bond with their mothers in utero and become familiar with their behaviors."
"7e539eaf-cd6e-4787-b0c4-b2fbbcf80626",1,"In an abortion, the child — who is a living human from the beginning of pregnancy, and is taking practice breaths by 10 weeks and developing “brain connections that stimulate memory, decision-making, [and] emotions” by 15 weeks — is also “taken away” from his mother."
"f68d2002-26b9-4e5c-b201-1ba53dade4be",0,"Activists have compared those responsible for the suspected attacks to the Taliban in Afghanistan and Boko Haram in the Sahel, who oppose girls’ education."
"9b63aaba-a0d3-4ca2-a199-44fb5c1f2840",0,"On the following day, the government’s spokesperson, Ali Bahadori Jahromi, said the intelligence and education ministries were trying to establish the cause of the poisonings."
"a1e5e14f-754e-4c72-b64c-d2347ce0711b",0,"Dozens of schoolgirls in Iran were admitted to hospital on Tuesday after a mysterious poisoning, an Iranian news agency has reported, in the latest in a spate of suspected attacks."
"24217acd-2dc5-40f4-9445-64e01395528e",0,"“Today at noon, a number of students were poisoned at the Khayyam girls’ school in the city of Pardis, Tehran province,” the Tasnim news agency reported on Tuesday."
"f135c0c4-ab6b-4be0-aa3f-b509722afd18",0,"Last week, Iran’s prosecutor general, Mohammad Jafar Montazeri, ordered a judicial investigation into the incidents."
"0622beef-a708-4cd4-9466-179f42e605fc",0,"On Sunday, Iran’s deputy health minister, Younes Panahi, said some people had been poisoned at a girls’ school in Qom with the aim of shutting down education for girls."
"c86e2c48-182d-409a-ba0a-1b94a290b1da",0,"Ahmad Amiri Farahani, the member of parliament representing Qom, denounced the suspected attack on the schoolgirls as an “irrational act”, stressing that people in the city “support girls’ education”."
"de1400da-97bf-4775-a369-f2b4f89d6247",0,"Hundreds of cases of respiratory distress have been reported in the past three months among Iranian schoolgirls, mainly in the city of Qom, south of Tehran, with some needing hospital treatment."
"a083b916-323a-456f-96fb-eabcb581d361",0,"On 14 February, parents of students who had been taken ill had gathered outside Qom’s governorate to “demand an explanation” from the authorities, IRNA reported."
"7877cb94-e8f7-4cc6-887c-6a02b958f060",0,"On Tuesday, the former Iranian reformist vice-president Massoumeh Ebtekar expressed regret over the “repeat of the crime of poisoning girls” and called on the authorities “to put an end to misogynistic fanatics once and for all”."
"73f6209e-edc0-41be-ab6f-874c2d81fd28",0,"The agency said 35 students had been transferred to hospital so far, adding to the hundreds of cases of poisoning since November in at least two other cities, including Qom."
"64799f63-842a-4c42-987f-f8e52d080cdf",0,"So far, there have been no arrests linked to the poisonings."
"1742cbba-6137-4b03-8374-8c22387fd7ad",0,"A government official said on Sunday that the attacks were believed to be a deliberate attempt to force the closure of girls’ schools."
"1fc994be-8e87-4faf-b29e-f67eb4802780",0,"On Sunday, students at a girls’ school in Borujerd were rushed to hospital after a similar incident, the fourth in the western city within the past week."
"f7e6888f-b3fd-4e13-9759-fd202effefed",0,"“After the poisoning of several students in Qom schools, it was found that some people wanted all schools, especially girls’ schools, to be closed,” IRNA quoted him as saying at the time."
"d963a444-5692-403c-9a49-033c5a8ad5f5",0,"The poisonings come more than five months into protests that spread across Iran over the death in custody of 22-year-old Mahsa Amini after her arrest for an alleged violation of the country’s strict dress code for women."
"aa6b4ebe-d9a3-45f1-84d4-e21f987636a6",0,"IRNA quoted the parliament’s speaker, Mohammad Bagher Ghalibaf, as saying that both Qom and Borujerd were “dealing with student poisonings”."
"19343bc7-6133-450c-8c9c-a1cb85d22b77",0,"Iran’s parliament held a meeting on Tuesday to discuss the suspected attacks in the presence of the health minister, Bahram Eynollahi, the official IRNA news agency reported."
"358b9d71-726b-4ddf-b0b1-0efadc71a7a8",0,"He did not elaborate."
"0712f5c9-eafd-4a6d-a5d5-1b535b9180e4",0,"""I asked you to provide the public posts that had previously been available on Twitter because the ones that we have were pretty disturbing,"" Hawley said. """
"4a046092-f6c0-4708-972d-4062397181ad",0,"""My social media is in my personal capacity,"" Shogan replied again."
"36f149cc-ffee-4045-9477-25e65954406b",0,"Republicans blocked Shogan’s nomination from progressing after characterizing her as a partisan progressive."
"72a7925a-e907-4d4a-a11d-a99e29100ab6",0,"""Do you stand by your comment that the religious right is part of the rise of anti-intellectualism in American politics?"""
"6d557d41-f238-4dbe-ad58-93efb0b1aa27",1,"""For these reasons, I will oppose your nomination and I strongly, strongly urge this committee to take action on this and force this witness to own up to the fact that she is misleading us right now before our eyes,"" he added."
"84d91991-4b80-4146-8a6a-593c79c00127",0,"""Yes, Senator,"" Shogan responded."
"5a6d0820-8e57-4a2c-bb74-1d9d5e599f5e",0,"Is this an accurate statement?"""
"decdac42-f5f4-42dd-b349-85a15bc80d36",1,"This is extraordinary."""
"4ce0929f-ddcc-4c9b-bb08-15874a5858e0",0,"Shogan first appeared before the committee in September in the wake of the FBI raid on former President Donald Trump’s Mar-a-Lago estate, which cast scrutiny on NARA for its process in retrieving classified documents."
"445175ee-ab27-41ca-b213-6ae41d685cbd",1,"""Mr. Chairman, I have to tell you, this is the most extraordinary thing I have seen in my brief time in the Senate,"" Hawley said, addressing Sen. Gary Peters, D-Mich. ""I have never seen a witness blatantly lie under oath like Dr. Shogan has just done to this committee, stonewalled this committee and just repeatedly refused to answer my questions about her own posts that are in public."""
"0d830558-ffff-44bf-8072-88dc4573d78d",0,"Colleen Shogan, who would be the first woman to run the National Archives and Records Administration (NARA), faced her second hearing before the Senate Homeland Security and Governmental Affairs Committee after every Republican on the committee voted against confirming her in September."
"44fd529c-bed4-444f-a6de-b86bcbe72cdf",0,"I have never seen a witness stonewall like this before,"" he said. """
"afdbf37a-462d-4ccb-896c-48a8a239f13e",0,"You responded as follows, and I quote, ‘My personal Twitter account is comprised of posts about my mystery novels, events at the White House Historical Association, Pittsburgh sports teams travels and my dog,’ end quote."
"0d94b249-d513-49ac-9c0c-4e7d18cabdf9",0,"You lied to us under oath, you lied to us in your [Questions for the Record], you just lied to me a second ago under oath, and now you're sitting here stonewalling, not answering questions about public posts that you've made."""
"151b8842-d833-411d-97c7-ad4ca9b19786",0,"""You are under oath before this committee, and I have to say, you have placed this issue squarely in record by repeatedly refusing to answer,"" Hawley said."
"081fbe2a-ccb0-42cf-8e5c-8840092d9300",0,"Hawley asked."
"50c64c20-6250-4891-8d76-fb59a1426418",1,"""I mean, this is unbelievable, and you want to be the archivist of the United States,"" Hawley continued later. """
"c64f5720-11ae-4f46-90c1-3cfa2bd6132f",0,"Never, and I've seen a lot."
"6ed6ebc2-1261-4adb-b8ce-4a1c0727100e",0,"Hawley then asked Shogan to defend multiple tweets in which she expressed political views on topics like gun control, COVID-19 mitigation efforts and former President Donald Trump."
"9e3e09cb-e7ad-4594-b2e3-27b9abeb1806",0,"Biden re-nominated Shogan to the position in January, just days before the public learned that the current president was embroiled in his own classified documents scandal."
"63f1152d-d2f2-457f-b202-1a14c47ec94d",0,"Hawley asked."
"3afd2b20-c82d-4561-ba57-b818c7965be7",1,"Sen. Josh Hawley, R-Mo., on Tuesday grilled President Joe Biden’s nominee for archivist of the United States, accusing her of lying under oath and stonewalling his line of questioning after he confronted her on past statements that he characterized as partisan."
"c7b8468d-0ab9-4f42-937b-520586a0310f",0,"Shogan proceeded to defend her background and professional record, saying, ""I stand very strongly behind my professional nonpartisan record, which I think speaks for itself."""
"f2f25367-8a0a-43f8-9581-7421829fdab2",0,"Hawley recalled during Tuesday’s hearing that he had confronted Shogan in the last hearing about her past tweets that he considered ""grossly partisan"" and ""offensive."""
"6702702c-4375-4699-95a6-4b62725110f3",0,"""Senator, that article was written, it was about how Republican presidents use common sense terminology to effectively communicate with Americans,"" Shogan responded."
"fc042013-4e2b-4b30-9651-1bd8ede7f842",0,"Shogan gave the same answer to every question, stating, ""My social media is in my personal capacity, Senator."""
"bbf600c4-1717-4c4e-8f27-5f56e25bda99",0,"""Dr. Shogan, I'm going to ask you again: Will you give to this committee your public posts on Twitter?"""
"8fa04dcd-cd0e-4a85-9f49-50b94c6329b5",0,"Hawley said he had asked Shogan to provide her public tweets to the committee, since she set her Twitter account to private after her nomination."
"f52b89fc-7095-4e21-b802-3e8a52f664ec",0,"""I have to say, I have been here for four years in the Senate."
